time,module,kind,amount
22.06.16-16:45:22.057, 41c3444a,dust,152
22.06.16-16:45:22.306, 41c34435,dust,152
22.06.16-16:45:22.402, 41c37e25,dust,184
22.06.16-16:45:22.812, 41c35c9c,dust,172
22.06.16-16:45:22.833, 41a17160,dust,155
22.06.16-16:45:22.887, 41c35c6b,dust,162
22.06.16-16:45:22.971, 41c3444a,dust,170
22.06.16-16:45:23.219, 41c34435,dust,155
22.06.16-16:45:23.249, 41c37e25,dust,173
22.06.16-16:45:23.647, 41c35c9c,dust,172
22.06.16-16:45:23.720, 41c35c6b,dust,162
22.06.16-16:45:23.741, 41a17160,dust,155
22.06.16-16:45:23.807, 41c3444a,dust,170
22.06.16-16:45:24.052, 41c34435,dust,155
22.06.16-16:45:24.086, 41c37e25,dust,173
22.06.16-16:45:24.558, 41c35c9c,dust,174
22.06.16-16:45:24.634, 41c35c6b,dust,158
22.06.16-16:45:24.655, 41a17160,dust,150
22.06.16-16:45:24.724, 41c3444a,dust,170
22.06.16-16:45:24.929, 41c37e25,dust,168
22.06.16-16:45:24.966, 41c34435,dust,155
22.06.16-16:45:25.390, 41c35c9c,dust,174
22.06.16-16:45:25.465, 41c35c6b,dust,158
22.06.16-16:45:25.558, 41c3444a,dust,158
22.06.16-16:45:25.577, 41a17160,dust,142
22.06.16-16:45:25.763, 41c37e25,dust,166
22.06.16-16:45:25.798, 41c34435,dust,155
22.06.16-16:45:26.305, 41c35c9c,dust,174
22.06.16-16:45:26.379, 41c35c6b,dust,157
22.06.16-16:45:26.477, 41c3444a,dust,156
22.06.16-16:45:26.496, 41a17160,dust,147
22.06.16-16:45:26.614, 41c37e25,dust,167
22.06.16-16:45:26.712, 41c34435,dust,152
22.06.16-16:45:27.135, 41c35c9c,dust,174
22.06.16-16:45:27.210, 41c35c6b,dust,158
22.06.16-16:45:27.310, 41c3444a,dust,156
22.06.16-16:45:27.392, 41a17160,dust,142
22.06.16-16:45:27.451, 41c37e25,dust,167
22.06.16-16:45:27.545, 41c34435,dust,152
22.06.16-16:45:28.049, 41c35c9c,dust,174
22.06.16-16:45:28.123, 41c35c6b,dust,154
22.06.16-16:45:28.226, 41c3444a,dust,154
22.06.16-16:45:28.293, 41c37e25,dust,164
22.06.16-16:45:28.312, 41a17160,dust,144
22.06.16-16:45:28.459, 41c34435,dust,151
22.06.16-16:45:28.881, 41c35c9c,dust,174
22.06.16-16:45:28.954, 41c35c6b,dust,154
22.06.16-16:45:29.062, 41c3444a,dust,152
22.06.16-16:45:29.128, 41c37e25,dust,167
22.06.16-16:45:29.215, 41a17160,dust,163
22.06.16-16:45:29.371, 41c34435,dust,156
22.06.16-16:45:29.794, 41c35c9c,dust,175
22.06.16-16:45:29.868, 41c35c6b,dust,152
22.06.16-16:45:29.977, 41c3444a,dust,153
22.06.16-16:45:30.026, 41c37e25,dust,165
22.06.16-16:45:30.128, 41a17160,dust,163
22.06.16-16:45:30.285, 41c34435,dust,158
22.06.16-16:45:30.628, 41c35c9c,dust,174
22.06.16-16:45:30.698, 41c35c6b,dust,152
22.06.16-16:45:30.814, 41c3444a,dust,153
22.06.16-16:45:30.835, 41c37e25,dust,165
22.06.16-16:45:31.042, 41a17160,dust,164
22.06.16-16:45:31.200, 41c34435,dust,160
22.06.16-16:45:31.541, 41c35c9c,dust,175
22.06.16-16:45:31.611, 41c35c6b,dust,154
22.06.16-16:45:31.660, 41c37e25,dust,164
22.06.16-16:45:31.730, 41c3444a,dust,158
22.06.16-16:45:31.875, 41a17160,dust,156
22.06.16-16:45:32.112, 41c34435,dust,160
22.06.16-16:45:32.373, 41c35c9c,dust,175
22.06.16-16:45:32.442, 41c35c6b,dust,154
22.06.16-16:45:32.490, 41c37e25,dust,164
22.06.16-16:45:32.564, 41c3444a,dust,158
22.06.16-16:45:32.787, 41a17160,dust,156
22.06.16-16:45:33.032, 41c34435,dust,160
22.06.16-16:45:33.287, 41c35c9c,dust,177
22.06.16-16:45:33.337, 41c37e25,dust,163
22.06.16-16:45:33.359, 41c35c6b,dust,154
22.06.16-16:45:33.483, 41c3444a,dust,156
22.06.16-16:45:33.623, 41a17160,dust,156
22.06.16-16:45:33.937, 41c34435,dust,158
22.06.16-16:45:34.118, 41c35c9c,dust,177
22.06.16-16:45:34.171, 41c37e25,dust,163
22.06.16-16:45:34.191, 41c35c6b,dust,154
22.06.16-16:45:34.317, 41c3444a,dust,156
22.06.16-16:45:34.534, 41a17160,dust,158
22.06.16-16:45:34.852, 41c34435,dust,157
22.06.16-16:45:34.987, 41c37e25,dust,165
22.06.16-16:45:35.032, 41c35c9c,dust,173
22.06.16-16:45:35.102, 41c35c6b,dust,151
22.06.16-16:45:35.232, 41c3444a,dust,160
22.06.16-16:45:35.368, 41a17160,dust,158
22.06.16-16:45:35.766, 41c34435,dust,161
22.06.16-16:45:35.821, 41c37e25,dust,165
22.06.16-16:45:35.863, 41c35c9c,dust,173
22.06.16-16:45:35.936, 41c35c6b,dust,151
22.06.16-16:45:36.068, 41c3444a,dust,160
22.06.16-16:45:36.280, 41a17160,dust,156
22.06.16-16:45:36.673, 41c37e25,dust,168
22.06.16-16:45:36.694, 41c34435,dust,160
22.06.16-16:45:36.780, 41c35c9c,dust,172
22.06.16-16:45:36.847, 41c35c6b,dust,150
22.06.16-16:45:36.984, 41c3444a,dust,160
22.06.16-16:45:37.119, 41a17160,dust,156
22.06.16-16:45:37.507, 41c37e25,dust,168
22.06.16-16:45:37.596, 41c34435,dust,159
22.06.16-16:45:37.615, 41c35c9c,dust,172
22.06.16-16:45:37.679, 41c35c6b,dust,150
22.06.16-16:45:37.819, 41c3444a,dust,159
22.06.16-16:45:38.026, 41a17160,dust,165
22.06.16-16:45:38.359, 41c37e25,dust,167
22.06.16-16:45:38.510, 41c34435,dust,165
22.06.16-16:45:38.530, 41c35c9c,dust,172
22.06.16-16:45:38.592, 41c35c6b,dust,154
22.06.16-16:45:38.736, 41c3444a,dust,155
22.06.16-16:45:38.860, 41a17160,dust,165
22.06.16-16:45:39.195, 41c37e25,dust,167
22.06.16-16:45:39.356, 41c35c9c,dust,174
22.06.16-16:45:39.424, 41c34435,dust,163
22.06.16-16:45:39.443, 41c35c6b,dust,154
22.06.16-16:45:39.575, 41c3444a,dust,155
22.06.16-16:45:39.773, 41a17160,dust,168
22.06.16-16:45:40.014, 41c37e25,dust,169
22.06.16-16:45:40.255, 41c34435,dust,163
22.06.16-16:45:40.275, 41c35c9c,dust,172
22.06.16-16:45:40.341, 41c35c6b,dust,154
22.06.16-16:45:40.490, 41c3444a,dust,152
22.06.16-16:45:40.606, 41a17160,dust,165
22.06.16-16:45:40.850, 41c37e25,dust,169
22.06.16-16:45:41.101, 41c35c9c,dust,172
22.06.16-16:45:41.170, 41c35c6b,dust,154
22.06.16-16:45:41.189, 41c34435,dust,163
22.06.16-16:45:41.324, 41c3444a,dust,152
22.06.16-16:45:41.521, 41a17160,dust,167
22.06.16-16:45:41.715, 41c37e25,dust,168
22.06.16-16:45:42.002, 41c34435,dust,163
22.06.16-16:45:42.021, 41c35c9c,dust,175
22.06.16-16:45:42.082, 41c35c6b,dust,148
22.06.16-16:45:42.238, 41c3444a,dust,154
22.06.16-16:45:42.433, 41a17160,dust,164
22.06.16-16:45:42.536, 41c37e25,dust,168
22.06.16-16:45:42.847, 41c35c9c,dust,175
22.06.16-16:45:42.915, 41c34435,dust,164
22.06.16-16:45:42.935, 41c35c6b,dust,148
22.06.16-16:45:43.074, 41c3444a,dust,154
22.06.16-16:45:43.346, 41a17160,dust,165
22.06.16-16:45:43.367, 41c37e25,dust,169
22.06.16-16:45:43.748, 41c34435,dust,164
22.06.16-16:45:43.767, 41c35c9c,dust,174
22.06.16-16:45:43.827, 41c35c6b,dust,148
22.06.16-16:45:43.989, 41c3444a,dust,162
22.06.16-16:45:44.189, 41c37e25,dust,168
22.06.16-16:45:44.257, 41a17160,dust,165
22.06.16-16:45:44.588, 41c35c9c,dust,174
22.06.16-16:45:44.661, 41c34435,dust,161
22.06.16-16:45:44.680, 41c35c6b,dust,148
22.06.16-16:45:44.830, 41c3444a,dust,162
22.06.16-16:45:45.032, 41c37e25,dust,165
22.06.16-16:45:45.170, 41a17160,dust,165
22.06.16-16:45:45.493, 41c34435,dust,161
22.06.16-16:45:45.513, 41c35c9c,dust,173
22.06.16-16:45:45.574, 41c35c6b,dust,160
22.06.16-16:45:45.740, 41c3444a,dust,159
22.06.16-16:45:45.867, 41c37e25,dust,165
22.06.16-16:45:46.082, 41a17160,dust,167
22.06.16-16:45:46.336, 41c35c9c,dust,173
22.06.16-16:45:46.406, 41c34435,dust,161
22.06.16-16:45:46.426, 41c35c6b,dust,160
22.06.16-16:45:46.576, 41c3444a,dust,152
22.06.16-16:45:46.719, 41c37e25,dust,165
22.06.16-16:45:46.996, 41a17160,dust,167
22.06.16-16:45:47.240, 41c34435,dust,163
22.06.16-16:45:47.259, 41c35c9c,dust,176
22.06.16-16:45:47.318, 41c35c6b,dust,160
22.06.16-16:45:47.494, 41c3444a,dust,154
22.06.16-16:45:47.554, 41c37e25,dust,165
22.06.16-16:45:47.909, 41a17160,dust,168
22.06.16-16:45:48.086, 41c35c9c,dust,176
22.06.16-16:45:48.148, 41c35c6b,dust,152
22.06.16-16:45:48.169, 41c34435,dust,164
22.06.16-16:45:48.327, 41c3444a,dust,154
22.06.16-16:45:48.376, 41c37e25,dust,162
22.06.16-16:45:48.821, 41a17160,dust,169
22.06.16-16:45:48.986, 41c34435,dust,164
22.06.16-16:45:49.005, 41c35c9c,dust,179
22.06.16-16:45:49.063, 41c35c6b,dust,156
22.06.16-16:45:49.218, 41c37e25,dust,162
22.06.16-16:45:49.244, 41c3444a,dust,156
22.06.16-16:45:49.734, 41a17160,dust,164
22.06.16-16:45:49.827, 41c35c9c,dust,179
22.06.16-16:45:49.894, 41c35c6b,dust,156
22.06.16-16:45:49.914, 41c34435,dust,154
22.06.16-16:45:50.082, 41c3444a,dust,157
22.06.16-16:45:50.104, 41c37e25,dust,159
22.06.16-16:45:50.645, 41a17160,dust,165
22.06.16-16:45:50.731, 41c34435,dust,154
22.06.16-16:45:50.751, 41c35c9c,dust,179
22.06.16-16:45:50.808, 41c35c6b,dust,159
22.06.16-16:45:50.925, 41c37e25,dust,159
22.06.16-16:45:50.996, 41c3444a,dust,154
22.06.16-16:45:51.557, 41a17160,dust,166
22.06.16-16:45:51.577, 41c35c9c,dust,179
22.06.16-16:45:51.644, 41c34435,dust,158
22.06.16-16:45:51.664, 41c35c6b,dust,161
22.06.16-16:45:51.769, 41c37e25,dust,157
22.06.16-16:45:51.828, 41c3444a,dust,154
22.06.16-16:45:52.471, 41a17160,dust,164
22.06.16-16:45:52.490, 41c34435,dust,158
22.06.16-16:45:52.510, 41c35c9c,dust,176
22.06.16-16:45:52.554, 41c35c6b,dust,162
22.06.16-16:45:52.605, 41c37e25,dust,156
22.06.16-16:45:52.748, 41c3444a,dust,153
22.06.16-16:45:53.303, 41a17160,dust,164
22.06.16-16:45:53.323, 41c35c9c,dust,176
22.06.16-16:45:53.385, 41c35c6b,dust,162
22.06.16-16:45:53.405, 41c34435,dust,176
22.06.16-16:45:53.426, 41c37e25,dust,158
22.06.16-16:45:53.582, 41c3444a,dust,153
22.06.16-16:45:54.217, 41a17160,dust,163
22.06.16-16:45:54.237, 41c34435,dust,176
22.06.16-16:45:54.256, 41c35c9c,dust,177
22.06.16-16:45:54.277, 41c37e25,dust,158
22.06.16-16:45:54.299, 41c35c6b,dust,159
22.06.16-16:45:54.498, 41c3444a,dust,151
22.06.16-16:45:55.050, 41a17160,dust,163
22.06.16-16:45:55.070, 41c35c9c,dust,177
22.06.16-16:45:55.130, 41c35c6b,dust,159
22.06.16-16:45:55.150, 41c34435,dust,174
22.06.16-16:45:55.171, 41c37e25,dust,158
22.06.16-16:45:55.332, 41c3444a,dust,151
22.06.16-16:45:55.963, 41a17160,dust,160
22.06.16-16:45:55.983, 41c34435,dust,165
22.06.16-16:45:56.002, 41c35c9c,dust,177
22.06.16-16:45:56.023, 41c37e25,dust,159
22.06.16-16:45:56.043, 41c35c6b,dust,156
22.06.16-16:45:56.250, 41c3444a,dust,152
22.06.16-16:45:56.799, 41a17160,dust,160
22.06.16-16:45:56.818, 41c35c9c,dust,177
22.06.16-16:45:56.839, 41c37e25,dust,158
22.06.16-16:45:56.875, 41c35c6b,dust,156
22.06.16-16:45:56.899, 41c34435,dust,163
22.06.16-16:45:57.084, 41c3444a,dust,152
22.06.16-16:45:57.659, 41c37e25,dust,158
22.06.16-16:45:57.712, 41a17160,dust,162
22.06.16-16:45:57.731, 41c34435,dust,163
22.06.16-16:45:57.751, 41c35c9c,dust,178
22.06.16-16:45:57.789, 41c35c6b,dust,159
22.06.16-16:45:58.001, 41c3444a,dust,152
22.06.16-16:45:58.513, 41c37e25,dust,159
22.06.16-16:45:58.547, 41a17160,dust,163
22.06.16-16:45:58.564, 41c35c9c,dust,178
22.06.16-16:45:58.628, 41c34435,dust,163
22.06.16-16:45:58.700, 41c35c6b,dust,160
22.06.16-16:45:58.836, 41c3444a,dust,151
22.06.16-16:45:59.349, 41c37e25,dust,158
22.06.16-16:45:59.459, 41a17160,dust,161
22.06.16-16:45:59.479, 41c34435,dust,164
22.06.16-16:45:59.499, 41c35c9c,dust,178
22.06.16-16:45:59.617, 41c35c6b,dust,165
22.06.16-16:45:59.753, 41c3444a,dust,149
22.06.16-16:46:00.165, 41c37e25,dust,158
22.06.16-16:46:00.293, 41a17160,dust,161
22.06.16-16:46:00.313, 41c35c9c,dust,178
22.06.16-16:46:00.373, 41c34435,dust,164
22.06.16-16:46:00.529, 41c35c6b,dust,168
22.06.16-16:46:00.586, 41c3444a,dust,149
22.06.16-16:46:01.001, 41c37e25,dust,158
22.06.16-16:46:01.205, 41a17160,dust,159
22.06.16-16:46:01.225, 41c34435,dust,164
22.06.16-16:46:01.245, 41c35c9c,dust,176
22.06.16-16:46:01.442, 41c35c6b,dust,168
22.06.16-16:46:01.502, 41c3444a,dust,144
22.06.16-16:46:01.847, 41c37e25,dust,161
22.06.16-16:46:02.038, 41a17160,dust,159
22.06.16-16:46:02.058, 41c35c9c,dust,176
22.06.16-16:46:02.121, 41c34435,dust,166
22.06.16-16:46:02.338, 41c3444a,dust,144
22.06.16-16:46:02.358, 41c35c6b,dust,166
22.06.16-16:46:02.681, 41c37e25,dust,161
22.06.16-16:46:02.953, 41a17160,dust,163
22.06.16-16:46:02.973, 41c35c9c,dust,176
22.06.16-16:46:02.992, 41c34435,dust,166
22.06.16-16:46:03.254, 41c3444a,dust,144
22.06.16-16:46:03.274, 41c35c6b,dust,161
22.06.16-16:46:03.505, 41c37e25,dust,163
22.06.16-16:46:03.787, 41a17160,dust,163
22.06.16-16:46:03.806, 41c35c9c,dust,176
22.06.16-16:46:03.868, 41c34435,dust,168
22.06.16-16:46:04.089, 41c3444a,dust,144
22.06.16-16:46:04.179, 41c35c6b,dust,163
22.06.16-16:46:04.699, 41a17160,dust,160
22.06.16-16:46:04.719, 41c35c9c,dust,178
22.06.16-16:46:04.738, 41c34435,dust,168
22.06.16-16:46:05.007, 41c3444a,dust,144
22.06.16-16:46:05.093, 41c35c6b,dust,163
22.06.16-16:46:05.534, 41a17160,dust,160
22.06.16-16:46:05.554, 41c35c9c,dust,178
22.06.16-16:46:05.614, 41c34435,dust,168
22.06.16-16:46:05.841, 41c3444a,dust,144
22.06.16-16:46:05.908, 41c37e25,dust,163
22.06.16-16:46:05.944, 41c37e25,dust,165
22.06.16-16:46:06.004, 41c35c6b,dust,160
22.06.16-16:46:06.025, 41c37e25,dust,165
22.06.16-16:46:06.446, 41a17160,dust,156
22.06.16-16:46:06.465, 41c35c9c,dust,178
22.06.16-16:46:06.485, 41c34435,dust,168
22.06.16-16:46:06.757, 41c3444a,dust,141
22.06.16-16:46:06.877, 41c37e25,dust,163
22.06.16-16:46:06.918, 41c35c6b,dust,162
22.06.16-16:46:07.279, 41c35c9c,dust,178
22.06.16-16:46:07.299, 41a17160,dust,156
22.06.16-16:46:07.359, 41c34435,dust,167
22.06.16-16:46:07.591, 41c3444a,dust,140
22.06.16-16:46:07.711, 41c37e25,dust,163
22.06.16-16:46:07.831, 41c35c6b,dust,166
22.06.16-16:46:08.192, 41c34435,dust,169
22.06.16-16:46:08.212, 41a17160,dust,159
22.06.16-16:46:08.231, 41c35c9c,dust,178
22.06.16-16:46:08.508, 41c3444a,dust,143
22.06.16-16:46:08.555, 41c37e25,dust,161
22.06.16-16:46:08.743, 41c35c6b,dust,165
22.06.16-16:46:09.026, 41c35c9c,dust,178
22.06.16-16:46:09.046, 41a17160,dust,159
22.06.16-16:46:09.106, 41c34435,dust,173
22.06.16-16:46:09.344, 41c3444a,dust,143
22.06.16-16:46:09.391, 41c37e25,dust,161
22.06.16-16:46:09.576, 41c35c6b,dust,167
22.06.16-16:46:09.937, 41c34435,dust,173
22.06.16-16:46:09.957, 41a17160,dust,161
22.06.16-16:46:09.976, 41c35c9c,dust,178
22.06.16-16:46:10.216, 41c37e25,dust,161
22.06.16-16:46:10.260, 41c3444a,dust,141
22.06.16-16:46:10.488, 41c35c6b,dust,168
22.06.16-16:46:10.770, 41c35c9c,dust,178
22.06.16-16:46:10.790, 41a17160,dust,160
22.06.16-16:46:10.850, 41c34435,dust,164
22.06.16-16:46:11.045, 41c37e25,dust,160
22.06.16-16:46:11.094, 41c3444a,dust,141
22.06.16-16:46:11.319, 41c35c6b,dust,168
22.06.16-16:46:11.683, 41c35c9c,dust,180
22.06.16-16:46:11.702, 41a17160,dust,165
22.06.16-16:46:11.765, 41c34435,dust,164
22.06.16-16:46:11.897, 41c37e25,dust,162
22.06.16-16:46:12.010, 41c3444a,dust,141
22.06.16-16:46:12.233, 41c35c6b,dust,166
22.06.16-16:46:12.519, 41c35c9c,dust,181
22.06.16-16:46:12.539, 41a17160,dust,165
22.06.16-16:46:12.677, 41c34435,dust,167
22.06.16-16:46:12.734, 41c37e25,dust,162
22.06.16-16:46:12.844, 41c3444a,dust,141
22.06.16-16:46:13.063, 41c35c6b,dust,166
22.06.16-16:46:13.429, 41c35c9c,dust,182
22.06.16-16:46:13.449, 41a17160,dust,163
22.06.16-16:46:13.550, 41c37e25,dust,162
22.06.16-16:46:13.591, 41c34435,dust,167
22.06.16-16:46:13.761, 41c3444a,dust,142
22.06.16-16:46:13.977, 41c35c6b,dust,162
22.06.16-16:46:14.263, 41c35c9c,dust,182
22.06.16-16:46:14.283, 41a17160,dust,163
22.06.16-16:46:14.389, 41c37e25,dust,162
22.06.16-16:46:14.505, 41c34435,dust,182
22.06.16-16:46:14.597, 41c3444a,dust,142
22.06.16-16:46:14.808, 41c35c6b,dust,162
22.06.16-16:46:15.173, 41c35c9c,dust,182
22.06.16-16:46:15.192, 41a17160,dust,162
22.06.16-16:46:15.235, 41c37e25,dust,160
22.06.16-16:46:15.419, 41c34435,dust,185
22.06.16-16:46:15.513, 41c3444a,dust,138
22.06.16-16:46:15.723, 41c35c6b,dust,163
22.06.16-16:46:16.006, 41c35c9c,dust,182
22.06.16-16:46:16.026, 41a17160,dust,162
22.06.16-16:46:16.067, 41c37e25,dust,160
22.06.16-16:46:16.333, 41c34435,dust,183
22.06.16-16:46:16.353, 41c3444a,dust,138
22.06.16-16:46:16.634, 41c35c6b,dust,159
22.06.16-16:46:16.920, 41c35c9c,dust,182
22.06.16-16:46:16.940, 41a17160,dust,169
22.06.16-16:46:16.960, 41c37e25,dust,162
22.06.16-16:46:17.245, 41c34435,dust,175
22.06.16-16:46:17.264, 41c3444a,dust,136
22.06.16-16:46:17.547, 41c35c6b,dust,160
22.06.16-16:46:17.750, 41c35c9c,dust,182
22.06.16-16:46:17.770, 41a17160,dust,169
22.06.16-16:46:17.791, 41c37e25,dust,162
22.06.16-16:46:18.100, 41c3444a,dust,136
22.06.16-16:46:18.159, 41c34435,dust,174
22.06.16-16:46:18.460, 41c35c6b,dust,158
22.06.16-16:46:18.628, 41c37e25,dust,163
22.06.16-16:46:18.667, 41c35c9c,dust,182
22.06.16-16:46:18.685, 41a17160,dust,169
22.06.16-16:46:19.015, 41c3444a,dust,137
22.06.16-16:46:19.071, 41c34435,dust,173
22.06.16-16:46:19.373, 41c35c6b,dust,160
22.06.16-16:46:19.461, 41c37e25,dust,163
22.06.16-16:46:19.499, 41c35c9c,dust,182
22.06.16-16:46:19.518, 41a17160,dust,169
22.06.16-16:46:19.850, 41c3444a,dust,136
22.06.16-16:46:19.987, 41c34435,dust,175
22.06.16-16:46:20.284, 41c35c6b,dust,157
22.06.16-16:46:20.343, 41c37e25,dust,162
22.06.16-16:46:20.411, 41c35c9c,dust,182
22.06.16-16:46:20.431, 41a17160,dust,167
22.06.16-16:46:20.767, 41c3444a,dust,138
22.06.16-16:46:20.900, 41c34435,dust,175
22.06.16-16:46:21.177, 41c37e25,dust,162
22.06.16-16:46:21.201, 41c35c6b,dust,152
22.06.16-16:46:21.242, 41c35c9c,dust,182
22.06.16-16:46:21.262, 41a17160,dust,167
22.06.16-16:46:21.604, 41c3444a,dust,138
22.06.16-16:46:21.813, 41c34435,dust,175
22.06.16-16:46:22.024, 41c37e25,dust,164
22.06.16-16:46:22.112, 41c35c6b,dust,153
22.06.16-16:46:22.156, 41c35c9c,dust,184
22.06.16-16:46:22.175, 41a17160,dust,167
22.06.16-16:46:22.519, 41c3444a,dust,138
22.06.16-16:46:22.645, 41c34435,dust,175
22.06.16-16:46:22.858, 41c37e25,dust,165
22.06.16-16:46:22.987, 41c35c9c,dust,184
22.06.16-16:46:23.007, 41a17160,dust,167
22.06.16-16:46:23.027, 41c35c6b,dust,151
22.06.16-16:46:23.355, 41c3444a,dust,138
22.06.16-16:46:23.559, 41c34435,dust,173
22.06.16-16:46:23.733, 41c37e25,dust,167
22.06.16-16:46:23.904, 41c35c9c,dust,184
22.06.16-16:46:23.923, 41a17160,dust,166
22.06.16-16:46:23.943, 41c35c6b,dust,150
22.06.16-16:46:24.269, 41c3444a,dust,135
22.06.16-16:46:24.392, 41c34435,dust,173
22.06.16-16:46:24.569, 41c37e25,dust,167
22.06.16-16:46:24.733, 41c35c9c,dust,184
22.06.16-16:46:24.753, 41a17160,dust,166
22.06.16-16:46:24.852, 41c35c6b,dust,152
22.06.16-16:46:25.105, 41c3444a,dust,135
22.06.16-16:46:25.304, 41c34435,dust,171
22.06.16-16:46:25.648, 41c35c9c,dust,186
22.06.16-16:46:25.669, 41a17160,dust,157
22.06.16-16:46:25.763, 41c35c6b,dust,149
22.06.16-16:46:26.020, 41c3444a,dust,140
22.06.16-16:46:26.137, 41c34435,dust,172
22.06.16-16:46:26.480, 41c35c9c,dust,186
22.06.16-16:46:26.500, 41a17160,dust,157
22.06.16-16:46:26.677, 41c35c6b,dust,150
22.06.16-16:46:26.856, 41c3444a,dust,140
22.06.16-16:46:26.984, 41c37e25,dust,168
22.06.16-16:46:27.050, 41c34435,dust,170
22.06.16-16:46:27.393, 41c35c9c,dust,187
22.06.16-16:46:27.413, 41a17160,dust,161
22.06.16-16:46:27.510, 41c35c6b,dust,149
22.06.16-16:46:27.772, 41c3444a,dust,140
22.06.16-16:46:27.882, 41c34435,dust,170
22.06.16-16:46:28.225, 41c35c9c,dust,187
22.06.16-16:46:28.244, 41a17160,dust,161
22.06.16-16:46:28.422, 41c35c6b,dust,146
22.06.16-16:46:28.609, 41c3444a,dust,141
22.06.16-16:46:28.796, 41c34435,dust,172
22.06.16-16:46:29.138, 41c35c9c,dust,184
22.06.16-16:46:29.157, 41a17160,dust,178
22.06.16-16:46:29.253, 41c35c6b,dust,146
22.06.16-16:46:29.524, 41c3444a,dust,142
22.06.16-16:46:29.630, 41c34435,dust,172
22.06.16-16:46:29.968, 41c35c9c,dust,184
22.06.16-16:46:29.988, 41a17160,dust,178
22.06.16-16:46:30.140, 41c37e25,dust,167
22.06.16-16:46:30.168, 41c35c6b,dust,144
22.06.16-16:46:30.189, 41c37e25,dust,165
22.06.16-16:46:30.356, 41c3444a,dust,142
22.06.16-16:46:30.544, 41c34435,dust,171
22.06.16-16:46:30.884, 41c35c9c,dust,186
22.06.16-16:46:30.903, 41a17160,dust,179
22.06.16-16:46:31.001, 41c35c6b,dust,144
22.06.16-16:46:31.273, 41c3444a,dust,141
22.06.16-16:46:31.376, 41c34435,dust,171
22.06.16-16:46:31.719, 41c35c9c,dust,186
22.06.16-16:46:31.739, 41a17160,dust,171
22.06.16-16:46:31.774, 41c37e25,dust,165
22.06.16-16:46:31.796, 41c37e25,dust,164
22.06.16-16:46:31.821, 41c37e25,dust,164
22.06.16-16:46:31.846, 41c37e25,dust,166
22.06.16-16:46:31.867, 41c37e25,dust,166
22.06.16-16:46:31.914, 41c35c6b,dust,142
22.06.16-16:46:32.108, 41c3444a,dust,140
22.06.16-16:46:32.186, 41c37e25,dust,166
22.06.16-16:46:32.289, 41c34435,dust,169
22.06.16-16:46:32.627, 41c35c9c,dust,186
22.06.16-16:46:32.647, 41a17160,dust,167
22.06.16-16:46:32.743, 41c35c6b,dust,142
22.06.16-16:46:33.026, 41c3444a,dust,143
22.06.16-16:46:33.048, 41c37e25,dust,166
22.06.16-16:46:33.120, 41c34435,dust,169
22.06.16-16:46:33.461, 41c35c9c,dust,186
22.06.16-16:46:33.481, 41a17160,dust,167
22.06.16-16:46:33.659, 41c35c6b,dust,143
22.06.16-16:46:33.860, 41c3444a,dust,143
22.06.16-16:46:33.882, 41c37e25,dust,168
22.06.16-16:46:34.035, 41c34435,dust,168
22.06.16-16:46:34.370, 41c35c9c,dust,186
22.06.16-16:46:34.394, 41a17160,dust,162
22.06.16-16:46:34.489, 41c35c6b,dust,143
22.06.16-16:46:34.708, 41c37e25,dust,168
22.06.16-16:46:34.779, 41c3444a,dust,146
22.06.16-16:46:34.867, 41c34435,dust,168
22.06.16-16:46:35.204, 41c35c9c,dust,186
22.06.16-16:46:35.228, 41a17160,dust,162
22.06.16-16:46:35.402, 41c35c6b,dust,144
22.06.16-16:46:35.583, 41c37e25,dust,167
22.06.16-16:46:35.615, 41c3444a,dust,146
22.06.16-16:46:35.781, 41c34435,dust,171
22.06.16-16:46:36.116, 41c35c9c,dust,177
22.06.16-16:46:36.141, 41a17160,dust,166
22.06.16-16:46:36.233, 41c35c6b,dust,144
22.06.16-16:46:36.418, 41c37e25,dust,167
22.06.16-16:46:36.528, 41c3444a,dust,149
22.06.16-16:46:36.612, 41c34435,dust,171
22.06.16-16:46:36.949, 41c35c9c,dust,177
22.06.16-16:46:36.976, 41a17160,dust,166
22.06.16-16:46:37.148, 41c35c6b,dust,144
22.06.16-16:46:37.271, 41c37e25,dust,168
22.06.16-16:46:37.445, 41c3444a,dust,149
22.06.16-16:46:37.525, 41c34435,dust,168
22.06.16-16:46:37.864, 41c35c9c,dust,177
22.06.16-16:46:37.888, 41a17160,dust,159
22.06.16-16:46:37.978, 41c35c6b,dust,144
22.06.16-16:46:38.105, 41c37e25,dust,169
22.06.16-16:46:38.361, 41c34435,dust,168
22.06.16-16:46:38.381, 41c3444a,dust,150
22.06.16-16:46:38.695, 41c35c9c,dust,177
22.06.16-16:46:38.724, 41a17160,dust,159
22.06.16-16:46:38.891, 41c35c6b,dust,148
22.06.16-16:46:38.983, 41c37e25,dust,166
22.06.16-16:46:39.280, 41c34435,dust,165
22.06.16-16:46:39.300, 41c3444a,dust,151
22.06.16-16:46:39.605, 41c35c9c,dust,192
22.06.16-16:46:39.638, 41a17160,dust,158
22.06.16-16:46:39.723, 41c35c6b,dust,148
22.06.16-16:46:39.819, 41c37e25,dust,166
22.06.16-16:46:40.105, 41c34435,dust,165
22.06.16-16:46:40.196, 41c3444a,dust,150
22.06.16-16:46:40.439, 41c35c9c,dust,192
